"","nLABO","GRID","DoY","HEIGHT","night_hrs","nUwind","nVwind","nWNDsp_mean","nPRES","nPresChange","nRH","nCloud","nTotRain","nMoon"
"1291",0,"22",282,65,11.6844444444444,-0.265170046666667,1.53356241666667,1.75215253909935,97284.8333333333,246,76.0000333333333,36.0002,0,0.94045579740274
"6889",0,"45",76,45,11.0830555555556,2.94165,0.607570545454545,3.0155528636723,97040.8181818182,-110,69.1818545454545,3.81818181818182,0,45.3431206105668
"3323",0,"31",296,105,12.2872222222222,0.0452985833333333,0.743506833333333,1.89378294551437,96633.2916666667,-400,71.0263833333333,0,0,26.3849564656133
"9349",0,"55",210,65,8.54111111111111,-0.56171123,-1.04690725,1.39761715048733,97876.75,71,85.125075,61.750025,0,5.87250024971922
"527",0,"14",286,85,11.8558333333333,1.369785225,-1.70592,2.30618079188374,96110.6666666667,-403,60.750075,0,0,0
"4661",0,"41",300,65,12.4655555555556,2.09075096153846,-2.83042015384615,4.39414708955551,96120.8461538462,60,88.3847538461538,84.7693923076923,0.18,15.0658530978235
"5278",0,"41",301,105,12.4958333333333,0.406912384615385,4.41773846153846,4.45989564973441,96842.5153846154,418.700000000012,69.0265153846154,51.9227307692308,0,0.331935468716889
"1683",0,"23",139,45,8.31472222222222,-0.50917185,2.82572625,2.93805595432877,96347.375,121,76.00025,17.25,0,77.6684433921039
"491",0,"14",250,85,10.2263888888889,-1.7620491,0.54466619,2.65204059999445,95815.7,108,93.09997,68.6,11.34,2.48675807023965
"8996",0,"54",80,45,10.895,0.07589548,1.928244,1.98715042843283,98387.9,524,66.60013,3.4,0,92.546516524855
"3444",11,"32",203,45,8.23638888888889,-1.41482575,0.978726125,1.76092856884123,96837.75,-71,81.87515,2.75,0,14.408627001069
"5173",0,"41",192,105,7.89027777777778,-1.1638625,6.15815,6.27865772209551,96021.5,249,74.625075,9.5,0,11.8062054058611
"497",0,"14",256,85,10.5019444444444,-1.8756885,3.50078,4.05011561554437,95352.3,-65,82.19999,21.60008,2.16,0
"6034",47,"43",165,45,7.75222222222222,-0.497029875,-0.585221875,1.90468198008575,97014.125,-54,91.8752375,74.00085,5.67,0
"32",0,"12",143,85,8.16694444444444,-3.40794625,-0.540394075,3.53737514801405,96290.125,398,95.875075,100,13.41,0
"1213",0,"22",204,65,8.26638888888889,-1.474821625,3.45714625,3.77370044354578,96314.125,108,83.875125,12.25,0,17.64127737346
"4867",0,"41",288,65,11.9427777777778,-0.024704,5.72862416666667,5.83212262963569,96226.1416666667,304.300000000003,88.30965,65.416675,0,34.0701440504274
"5788",0,"42",74,105,11.1688888888889,0.541586916666667,-0.304544533333333,2.93129767369202,95865,-304,72.2502083333333,54.833425,19.44,10.4241554158162
"3081",0,"31",212,105,8.52583333333333,0.857358842857143,-1.05329085714286,1.3736295107536,96972.5714285714,-16,93.7141857142857,9.1429,0,90.0576307854804
"7151",0,"45",166,85,7.80361111111111,0.064001625,-1.495345125,1.57961755708763,97583.5,-92,86.250175,0,0,0
"5215",0,"41",238,105,9.62777777777778,0.36884406,-1.2500198,1.37470184349781,97432.9,-85.7000000000116,87.39147,17.3,0,12.8000167334549
"7534",0,"51",263,65,10.8122222222222,-1.18993145454545,2.39711363636364,2.73007668430066,97849.6363636364,139,80.4546545454545,0,0,22.1504691573295
"4449",0,"34",165,65,7.78166666666667,-1.134030125,1.406745875,2.07467273971726,96576.125,383,81.1250875,18.5,0,40.3636709217644
"5258",0,"41",281,105,11.6302777777778,0.5738415,1.04629725,1.62958398928668,97703.3,40,79.1972333333333,0,0,13.4102864620232
"1231",0,"22",222,65,8.94972222222222,0.927133111111111,-0.560314111111111,1.10777467643011,97176.1111111111,-246,91.2222333333333,0.222222222222222,0,3.24613852272373
"1844",0,"23",302,45,12.5186111111111,0.774282907692308,1.04987046153846,1.33530929263748,95686.6307692308,-190,70.7916076923077,20.3076923076923,0,0.103401561863802
"9257",0,"55",261,65,10.7391666666667,0.7670536,-2.2156222,2.36037869002945,98041.3,-361,94.00007,11,0,5.66194367147126
"752",0,"14",268,85,11.0402777777778,1.61754290909091,-0.3275093,2.86490649832064,96008.9636363636,-654.400000000009,89.068,66.8186727272727,0,8.73675739742969
"8443",0,"52",105,65,9.70777777777778,-2.429415,3.955629,4.65717344295276,97197.7,-69,49.50006,0,0,42.1841188724449
"2121",0,"24",303,85,12.56,-0.845068615384615,1.95309538461538,2.50254817937188,95949.2307692308,522,91.8462230769231,99.9999923076923,7.47002124,0.00000635384955244456
"1112",0,"22",95,65,10.1661111111111,-1.0105858,6.126113,6.24852826266768,95971.2,-142,78.00015,59.40001,0,29.8191791028269
"7693",0,"51",198,65,8.05333333333333,-1.829060125,2.5904193625,3.91460782713837,97487.875,-55,84.00005,24.2500125,1.8,59.4048549218676
"6939",0,"45",126,45,8.845,0.532568555555556,1.73409666666667,2.10770803837566,97190.8888888889,54,59.2223222222222,0,0,0
"4484",0,"34",200,65,8.1875,-2.43563428571429,1.87248771428571,3.12077398490835,97718.4285714286,226,88.2858714285714,48.2852285714286,0,51.2694863189065
"3",0,"12",114,85,9.29333333333333,-3.558823,-1.3233774,4.49650006900491,94722.3,59,90.80016,97.39981,19.62,1.07646538398864
"4321",0,"34",262,65,10.7791666666667,-0.6896785,1.6234,1.81095833680107,97583.8,43,83.00008,4.2,0,11.2854868559162
"5816",0,"42",102,105,9.84916666666667,-0.48172292,-1.1568951,1.34217844234879,97997.3,-156,52.49995,6.2,0,13.9484366153786
"3419",15,"32",176,45,7.70444444444444,-0.0645613375,-1.299288625,1.40142714210752,96975.125,41,83.8751125,64.000275,0,18.251504849473
"9709",0,"55",232,85,9.42333333333333,2.4697683,-2.65192542,3.71477927031034,97332.1,-160,96.10013,89.40031,6.3,10.1750670402834
"4113",0,"33",270,85,11.1297222222222,1.02246009090909,-0.639627809090909,1.26704329916892,97268.4545454545,100,69.5182181818182,0,0,3.28361879160341
"468",0,"14",227,85,9.19472222222222,-0.3928597,3.60015,3.71037999040936,96107.5,28,77.90017,15.19992,0,0
"3995",0,"33",119,85,9.09694444444444,0.459540444444444,-2.12370777777778,2.20503265984735,97360.1111111111,16,84.3333444444444,100,0,0
"4464",0,"34",180,65,7.79111111111111,-1.18731225,1.032577375,1.71260521357771,97610.125,20,70.125225,77.7499875,5.4,0.0762044857240251
"9515",0,"55",180,85,7.82888888888889,0.525338875,0.0978239125,0.918276120018757,97617.625,-15,83.750175,41,0,52.982205043765
"9751",0,"55",288,85,11.9247222222222,-0.910120650833333,4.77549916666667,4.95475026389619,97609.475,204.300000000003,88.7263166666667,68.1666666666667,0,31.2971184417685
"5699",0,"42",228,105,9.20666666666667,0.2084108,0.78590831,1.80472207257548,97179.8,-208,87.69981,92.8001,22.5,0
"84",0,"12",195,85,8.01361111111111,-2.324155,-0.1734124375,2.39142025619709,96051.625,-169,77.8750625,70.7500125,0,0
"6621",0,"44",111,105,9.46388888888889,5.698323,-0.6264622,6.16410920017589,96843.1,256,91.80014,86.39961,2.61,13.4581473232145
"3322",0,"31",295,105,12.2452777777778,-0.100479791666667,1.60881633333333,1.6958332267115,96969.35,114.300000000003,73.5191833333333,0,0,37.700932531277
"4853",0,"41",274,65,11.3105555555556,0.327568454545455,-0.980566,1.13336329821813,97448.4454545455,0,80.5885818181818,60.1818181818182,0,0
"7686",0,"51",191,65,7.87833333333333,-1.97194875,3.7132775,4.2352207065215,97641.875,94,84.50005,8.75,0,11.2105197509236
"8852",0,"54",173,45,7.7475,0.5154561875,-0.47929925,1.34461254155404,97931.5,-573,61.3751625,0,0,14.4007835562657
"8198",0,"51",265,85,10.8936111111111,-0.793870754545455,2.93387837272727,3.55176855360249,97583.4909090909,95.6999999999971,76.3181818181818,38.7272727272727,5.04,23.6508483803373
"368",0,"12",286,85,11.8488888888889,-0.01597,0.305776083333333,0.846836644280026,97382.9416666667,100,92.4161833333333,0,0,66.3812963299389
"8455",0,"52",117,65,9.16222222222222,-5.61723333333333,-1.50301044444444,5.90210616097711,96083.3333333333,599,92.7780777777778,100,64.44,0
"3796",0,"33",134,85,8.48527777777778,-0.562438875,1.345398625,1.48794341049096,96752.5,10,91.500075,56.2500875,0,0.15694142901909
"8518",0,"52",214,65,8.6125,-1.709418975,1.239981875,2.31899935333525,97441.125,-56,90.2501375,60.2496875,46.08,0
"3925",0,"33",296,85,12.2838888888889,4.89056333333333,-4.59963166666667,6.8765793505256,96834.5,-715,79.3334166666667,93.8333,0,4.08934703906786
"9590",0,"55",256,85,10.5119444444444,-1.350688,3.02578,3.3348677463862,97290.9,57,80.79999,12.40008,0,0
"3876",0,"33",247,85,10.0816666666667,-1.40104855555556,4.23014,4.53920476927533,96739.3333333333,-195,77.3334222222222,37.1111111111111,1.8,21.2032910400003
"6576",0,"44",314,105,12.9627777777778,-0.535177923076923,-0.643401153846154,1.44994592163759,96649.0769230769,523,88.3078076923077,28.4616846153846,0,0
"4157",0,"34",86,65,10.6047222222222,-2.848937,2.0468811,3.52931343713819,97576.1,173,64.90031,75.99989,0,5.93643068857283
"7974",0,"51",265,85,10.9055555555556,-1.76864881818182,0.168517818181818,2.79469529441187,98180,-277,82.7274818181818,63.8185727272727,1.89,21.1935080172059
"221",0,"12",139,85,8.30305555555556,-0.821672375,2.63822625,2.81738080883544,96694.375,113,74.87525,21.5,0,73.7105351552054
"5301",0,"42",234,65,9.47361111111111,2.740806,-2.0708204,3.66514996563676,97319.6,-435,67.90007,21.4001,0,11.163488981041
"6127",4,"43",284,45,11.7702777777778,2.59457333333333,-1.16436066666667,3.86995125962798,96420.8333333333,-1063,41.0000833333333,12.1666666666667,0,0
"6688",15,"44",178,105,7.77222222222222,-0.8712155,1.130766125,1.45865943116208,97766,0,88.875175,31.5001375,0,16.7632069077061
"9719",0,"55",256,85,10.5002777777778,0.724362,-2.864876,3.14811307828878,98029.35,-430,91.99314,77.80042,43.92,18.0062619622475
"6703",11,"44",197,105,8.10194444444445,-0.2318715875,-0.074998625,1.16818486367129,97817.75,-117,92.6250875,10.5,0,62.5658840913958
"5034",0,"41",275,105,11.3683333333333,-2.80089545454545,-0.4370635,2.85027110418517,97518.9090909091,-63,74.0001363636364,20.7272727272727,0,45.246122832474
"9562",0,"55",228,85,9.26222222222222,-0.1540906,-0.0515908,2.02111236241698,97817.7,-151,88.49981,75.80016,0,0.104837399489559
"1963",0,"24",136,85,8.43083333333333,-1.1398281,3.05901825,4.21722156455188,95348.75,514,93.0001125,75.7505125,0.36,0
"4358",0,"34",299,65,12.3991666666667,-1.71177216666667,-0.10620715,2.11724623397571,97488.25,270,61.0834416666667,76.333125,0,23.6202653127628
"2403",0,"25",204,65,8.3425,-1.256071625,3.06652125,3.43556001195689,96597.625,108,82.875125,71.5,0,12.2593042208363
"8536",0,"52",232,65,9.37027777777778,1.7322669,-3.5019257,3.99901454019664,96990.9,-167,92.20016,71.60038,4.5,27.1617897521066
"4985",0,"41",203,105,8.20361111111111,-1.44607575,0.494351125,1.55995391854448,96714.875,-54,90.62515,1.5,0,15.0324331736284
"7045",0,"45",257,45,10.5444444444444,-1.42591668,-3.33185,3.68311957292009,97875.36,-200,93.7958,96.20045,1.44,3.45310382161333
"4901",0,"41",119,105,9.04444444444444,0.263893222222222,-1.81114666666667,1.85684503803639,96860.3333333333,-107,52.3335111111111,0,0,76.4008644404715
"6511",0,"44",249,105,10.1819444444444,-0.32432678,-0.7576308,1.15281962984846,97307.9,-157,91.09998,55.80021,3.24,7.94011690159818
"8094",0,"51",161,85,7.7375,0.2861524572625,5.35399,5.38235095530661,97194.625,-77,53.87505,0,0,10.8116720143873
"9250",0,"55",254,65,10.4208333333333,0.2900755,-0.7698595,1.02627148931386,98473.9,-135,90.10024,42.19992,0,0
"8711",0,"53",245,65,9.97444444444444,-1.481174,0.4954623,1.58837479158753,97013.45,-95.8000000000029,84.07138,0,0,0
"9621",0,"55",287,85,11.8930555555556,0.2439265,-0.0934615,1.26174775503823,98115.9166666667,-114,70.2500916666667,0,0,0
"3230",0,"31",200,105,8.10583333333333,-1.98920571428571,1.81891571428571,2.78283495741762,97159.5714285714,233,84.0001571428571,67.1423714285714,0,32.5676449977243
"5869",0,"42",161,105,7.76083333333333,-0.0888475,4.97899,4.99444372870441,96471.375,-77,55.7500625,0,0,10.8116720143873
"4542",0,"34",258,65,10.5838888888889,-1.153544,0.61040122,1.34835050845961,97650.46,174.299999999988,94.50132,77.00025,1.08,17.6227571855522
"3908",0,"33",279,85,11.5488888888889,0.634606941666667,-0.606607416666667,1.1945933051845,97429.25,-83,83.5834083333333,52.6668333333333,0,0.303479567543446
"8995",0,"54",79,45,10.9411111111111,0.92214413,-4.13149,4.43423078769241,98811.7,-246,83.20025,51.19998,0,44.5236471475086
"6466",29,"44",204,105,8.31583333333333,-1.9435725,3.75402125,4.26356405911577,97123.375,108,81.250125,46,0,16.1104837597427
"2789",0,"31",118,65,9.1025,-0.192962888888889,-4.08725666666667,4.52571439844712,95611.8888888889,-598,94.1110444444444,98.4445111111111,10.485,0
"6804",0,"45",239,45,9.74138888888889,-2.7755945,4.1345,5.12710615065107,96852.7,267,88.00007,84.80003,6.48,10.9735501290449
"3247",0,"31",217,105,8.71194444444444,0.1595437,-1.99742,2.03671840826167,96684.125,-211,82.3750875,23.5000125,0,0
"8202",0,"51",269,85,11.0797222222222,2.41348909090909,-0.500829818181818,2.53277038436729,98591.9636363636,-104.300000000003,66.6909909090909,0,0,7.28645121559086
"7753",0,"51",258,65,10.5658333333333,-0.922294,1.2416505,1.56133696300919,98370.46,274.299999999988,91.30132,80.40012,0.72,15.3398341419603
"1186",0,"22",177,65,7.70694444444444,0.612666625,-0.527194625,0.86656951007916,96981.125,10,84.125125,0,0,47.1912891441331
"5848",0,"42",134,105,8.46833333333333,3.2811875,-5.6461775,6.65167959674472,98027.625,-190,55.500075,39.5001125,0,12.6850587073298
"2953",0,"31",285,65,11.8094444444444,2.73180583333333,-5.5916875,6.23902152476789,97263.175,-600,83.581025,94.499775,3.6,2.37859332296032
"5636",0,"42",163,105,7.73444444444444,0.2744999625,0.2017110875,0.502149419152634,96850.625,41,92.7500875,90.7497,0,0.139266456419876
"8477",0,"52",153,65,7.89694444444444,0.33290814375,-0.503359712,0.858347365981797,97603.25,-120,73.37515,0.25,0,1.17527050254028
"7844",0,"51",135,85,8.40388888888889,-2.44430625,3.33853375,4.19844262478225,97273.75,83,92.250225,58.25002875,6.21,0
"5011",0,"41",252,105,10.2933333333333,0.6346233,0.30855949,2.28339688797232,96722,74,88.90003,50.20029,1.44,1.44539489081624
"7924",0,"51",215,85,8.64694444444445,-0.307853957142857,0.383577485714286,0.830354022549065,97814.8571428571,0,79.2857571428572,80.2853285714286,0,16.0718877225017
"2881",0,"31",210,65,8.44138888888889,-0.56171125,-1.42190725,1.58061034321508,96841,5,85.000075,31.500075,0,6.56206027463129
"6306",0,"43",248,45,10.1161111111111,-2.445519,4.770781,5.39604013390729,96769.55,74.3000000000029,75.88609,43.30015,0,0.483010921627218
"4522",0,"34",238,65,9.67138888888889,0.0688445,-1.2250196,1.25246039341079,97732.9,-85.7000000000116,90.89147,41.2,0,7.90729439291794
"9499",0,"55",164,85,7.82361111111111,-0.39844065,0.60830075,0.920001939671671,97461.75,-28,95.250175,24.75,0,0.419061621322736
"2294",0,"24",293,85,12.1436111111111,0.177271991666667,-4.02369,4.11044039870818,97502.4916666667,-590,86.7304583333333,73.0836833333333,2.34,16.8092796639917
"8294",0,"52",171,65,7.68611111111111,0.3369544375,-0.740084375,1.02670583478754,97068.625,-192,80.75015,26.25032625,0,4.2596553588944
"700",0,"14",216,85,8.73222222222222,-1.926995,2.77818625,3.469469682533,95591.875,229,87.874825,42.25,0,0
"4343",0,"34",284,65,11.7675,2.40707333333333,-0.987277666666667,3.62302199700091,96432.75,-1063,44.0000833333333,9.5,0,0
"4818",0,"41",239,65,9.67388888888889,-1.325707,0.29564602,1.50858654276894,97026.61,210,94.08507,99.20008,0,0
"7258",0,"45",273,85,11.28,-1.42327363636364,-0.156150863636364,1.52651523227843,97925.0909090909,-341,72.9092181818182,8.18181818181818,0,63.8350870392378
"6060",12,"43",211,45,8.53833333333333,0.3018035,0.0164336375,1.84430248832021,97841,-59,73.7502625,17.25,0.36,82.559426782677
"801",0,"14",317,85,13.0575,1.00665421384615,3.64946307692308,3.83104237724137,96457.3,500,79.2248461538462,0,0,89.8885104221714
"5163",0,"41",182,105,7.71472222222222,-0.3543339625,-2.28467125,2.34984772112948,97238,-245,67.7500375,0,0,2.87622680372691
"1838",0,"23",296,45,12.2744444444444,0.988006833333333,1.00392316666667,2.59159639213497,95824.9583333333,-400,67.94305,7,0,23.2028731543732
"6903",0,"45",90,45,10.4380555555556,2.06924,-4.440279,4.98203133426876,95503,-106,89.10008,66.6001,0,0
"8899",0,"54",220,45,8.90277777777778,-1.84214025,1.737115625,2.82231502181274,97336.25,-40,92.875175,81.25055,5.58,2.0105695195357
"4766",0,"41",183,65,7.72722222222222,-1.25725225,0.980426775,1.89937770005447,97130.25,125,74.12495,100,9,0
"8112",0,"51",179,85,7.695,0.40153585,-1.477627875,1.54883350923948,98542.75,-175,74.000125,7,0.18,18.5510861417926
"8566",0,"52",262,65,10.7563888888889,-0.716372636363636,2.87427181818182,2.97514117314481,97032.8090909091,-100,84.1161,0,0,83.7363716047373
"9611",0,"55",277,85,11.4577777777778,-1.06616921818182,0.374296181818182,1.75659776827174,98552.2727272727,-171,89.9092636363636,56.9092272727273,0,5.09111436800013
"449",0,"14",195,85,8.05138888888889,-2.949155,0.29533775,3.14350007777642,95715.875,-125,79.0000625,55.99995,0,0
"7608",0,"51",113,65,9.33,-1.3629997,1.683209,2.28025049859848,98141.7,42,85.70007,3,0,95.8567644942418
"5622",0,"42",149,105,7.98777777777778,1.420164875,-6.8976875,7.06114588187216,97470.5,-220,85.5001125,100,0,0
"5513",0,"42",243,65,9.87277777777778,0.29413097,-1.1025977,1.34112478326514,97649.6,-95.6000000000058,94.02273,87.10136,0,0
"2247",0,"24",231,85,9.35694444444444,-0.0405589,1.355256,2.29794041252683,96236,-78,80.50024,59.80017,0,39.9203646397384
"4337",0,"34",278,65,11.5030555555556,0.0567715833333333,0.418617083333333,0.800356437466947,97833.6666666667,18,90.75015,62.8336916666667,0,4.66892866277885
"8499",0,"52",195,65,7.99166666666667,0.6626199,0.4113994375,1.2439462150726,97278.375,-150,90.6252,2.5,0,43.8176184800879
"8295",0,"52",172,65,7.68583333333333,-1.8556938375,5.52414,6.15180587193429,96678.125,483,83.124975,10.75,0,9.3739442767162
"3765",0,"33",91,85,10.3638888888889,0.5837275,-4.44016,4.58775678263225,96102,-355,76.40035,95.19965,27.9,4.61686744671204
"7526",0,"51",255,65,10.4372222222222,-0.7598567,1.0456836,1.33064526723415,98050.5,173,85.80007,14.8,0,0
"9496",0,"55",161,85,7.85555555555556,-1.240799375,-1.996139125,3.43517726571254,96973.5,-92,85.625525,100,17.46,0
"2883",0,"31",212,65,8.51611111111111,-1.53858575,0.772639125,2.01105007150701,96617,47,83.1251125,24.0003512501444,7.74,0.793458062425918
"772",0,"14",288,85,11.9308333333333,-0.26949635,5.44737416666667,5.59060479134043,95326.1416666667,304.300000000003,89.6429833333333,71.8333333333333,0,27.6908087406535
"6380",0,"44",105,105,9.72361111111111,-1.01126933333333,0.856671555555556,1.95876272568171,97549.4444444444,-60,74.1111888888889,94.4444444444444,0,0.211133566109185
"1767",0,"23",225,45,9.08222222222222,1.26363255555556,-0.208680585555556,1.33552831286229,96049.8888888889,-43,89.5556111111111,0,0,40.4656398122739
"3927",0,"33",298,85,12.3661111111111,-0.667743558333333,2.29263583333333,2.41206104412524,97773.3333333333,-63,62.4167416666667,8.66666666666667,0,81.471712084872
"2820",0,"31",149,65,7.96666666666667,1.1828905,-0.340336,1.49301241620271,96693.375,-414,90.8750625,21.25,0,16.5409367221668
"9456",0,"55",119,85,9.125,0.416671066666667,-1.61670222222222,1.70835605119557,97792.8888888889,-108,56.6668444444444,0,0,76.4008644404715
"5036",0,"41",277,105,11.4602777777778,-1.31616918181818,1.5674781,2.3355622030854,97528.9090909091,-89,74.7274454545455,84.3639909090909,0,4.13555833998643
"379",0,"12",297,85,12.3191666666667,-0.198644501666667,-1.46383391666667,1.50121268656955,97350.3166666667,-414.399999999994,76.0190083333333,2.66666666666667,0,16.2583731636496
"4741",0,"41",158,65,7.77111111111111,1.07240775,-1.800131,2.25734994118772,96868.25,-129,64.6249375,0,0,0.720203531679212
"3667",31,"32",199,45,8.10666666666667,-2.56573142857143,-0.358304414285714,2.64136598362379,97315.8571428571,-263,87.2862142857143,70.5715714285714,17.64,28.4070415375245
"8961",0,"54",296,45,12.2786111111111,4.82806333333333,-3.44338166666667,6.05116083138871,97462.75,-716,80.5834166666667,90.500075,0,8.06784215178476
"1801",0,"23",259,45,10.6227777777778,-0.849111,0.5823138,2.54684289399001,95787.9,-230,92.26612,64.40022,18.72,35.4463107522174
"210",0,"12",128,85,8.70916666666667,-3.887465,-0.64011325,4.0337977177961,95937.875,160,44.2501125,81.7498875,0.36,0
"9313",0,"55",121,65,9.05194444444444,-2.60021,-1.46274733333333,3.02729847691793,97415,-274,98.2223,99.7777777777778,3.87,0
"7273",0,"45",288,85,11.9363888888889,1.3205545,-1.4337425,1.99858666982698,98494.5833333333,-589,59.8334,0,0,0.699344079817812
"7058",0,"45",282,45,11.6663888888889,0.93429275,-0.262242416666667,2.1303879364542,98050.9333333333,-314.299999999988,69.8048083333333,7.33333333333333,0,18.1009578185329
"5285",0,"41",308,105,12.7719444444444,1.40331269230769,-0.715027538461538,1.68730729029983,97999.9,-194.300000000003,69.5186615384615,0,0,3.75255495874451
"7670",0,"51",175,65,7.67083333333333,-0.5066447,0.35288235,1.13915327525109,97899,70,78.50005,0.75,0,63.0678019300164
"7052",0,"45",264,45,10.8627777777778,-0.534719436363636,3.89263181818182,3.95647187871257,97086.8727272727,0,74.6664090909091,34.8181818181818,0,42.7871019765858
"1287",0,"22",278,65,11.505,-0.182811741666667,0.5748665,0.813422492269102,97178.5833333333,46,86.1668166666667,57.1670333333333,0,7.1195144397613
"7330",0,"45",97,85,10.1152777777778,1.33331864,-0.80981555,1.94929942362184,96706.2,-108,64.89996,22.4,0,0
"3823",0,"33",187,85,7.86,-0.0605205,-3.16140375,3.18052829457109,97320.125,-239,79.500075,18,0,39.055699965395
"9641",0,"55",111,85,9.48277777777778,4.273323,1.548538,5.11983823820112,97288.8,377,92.40014,68.79961,5.445,30.8845514617305
"4577",0,"34",293,65,12.1419444444444,0.250189216666667,-3.97160666666667,4.0123378897681,98135.825,-590,82.9804583333333,77.0836166666667,5.976,11.8728959013383
"5958",0,"42",284,105,11.7622222222222,-1.43200333333333,3.57031333333333,3.86218372983314,97021.7333333333,214.400000000009,82.7692,9.58333333333333,0,34.6516032215724
"3220",0,"31",190,105,7.85055555555556,-1.0439000875,-0.424842925,1.45979719060287,96872.875,-64,78.375125,53.250225,0,3.42756926216151
"1746",0,"23",204,45,8.28,-0.574400042857143,2.14241171428571,2.50163982444467,95735,-1,84.4286142857143,56.5716714285714,2.7,38.2319537510233
"9149",0,"54",233,45,9.44555555555556,1.3521314,0.10208571,1.3732836652686,97648.7,-379,86.30013,0.2,0,80.8381211770027
"2850",0,"31",179,65,7.68833333333333,-0.379714,-1.6807525,1.8517776132711,97371.375,-165,77.625125,5.25,0,19.0401501347833
"8959",0,"54",294,45,12.1958333333333,-0.59521725,-1.35497341666667,1.63577336322193,98360.5,19,67.2501,88.333975,0,6.68516118299986
"7739",0,"51",244,65,9.91,0.6855865,-0.7491611,1.07423109217009,98521.04,-185.700000000012,88.322,0,0,0
"7006",0,"45",209,45,8.50222222222222,0.78399525,-1.1788597875,1.55688148309018,97073.5,-111,86.5000375,8.5,0,15.4569525803358
"2744",0,"31",243,65,9.87333333333333,-0.987485555555556,1.40803444444444,1.7789657966157,96484.4444444444,116,89.5556,1.11111111111111,0,90.5913899870656
"5504",0,"42",234,65,9.46194444444444,-1.08620608,3.110587,3.40475190780047,97198.4,-11,76.30018,26.59994,0,43.8657587989326
"2226",0,"24",163,85,7.7925,-0.087850125,3.40327875,3.40996537607064,96475.75,-78,62.3750875,48.75,0,9.26688140440444
"6345",0,"43",301,45,12.4763888888889,-0.107510561538462,3.48504538461538,3.50593502114061,97242.5153846154,418.700000000012,72.4111307692308,47.6919615384615,0,0.36575600347451
"6883",0,"45",318,45,13.0811111111111,0.6500674,3.89371461538462,3.95722056248337,97457.7692307692,-70,50.7691769230769,0,0,1.60062456016401
"2433",0,"25",234,65,9.51888888888889,2.0158061,-2.7583207,3.64025321781034,97171.8,-600,70.70007,33.20009,0,8.34204091086971
"9579",0,"55",245,85,10.0127777777778,-1.3899691,2.742973,3.09637009487977,97483,71,83.7,17.8,0,53.9599472883688
"3542",0,"32",303,45,12.5752777777778,-0.777760769230769,1.71271076923077,2.04177997463691,96435.6153846154,586,92.0000692307692,99.9999923076923,5.3100216,0.00000635384955244456
"1964",0,"24",137,85,8.39611111111111,1.904541625,-4.19398875,4.65865980764014,96709.125,-680,76.250125,21.75,0,0
"5709",0,"42",238,105,9.655,-1.916262,1.84261,2.69203299995211,97326.5,194,84.79999,51.80015,0,43.5536292086055
"2047",0,"24",229,85,9.28111111111111,-1.76195971,-0.69035799,2.49046833169133,96157,749,95.30005,99.60006,1.08,0
"8669",0,"53",163,65,7.76222222222222,0.0215247725,4.01265375,4.01578052155914,96288.25,-86,59.1250875,60,0,5.0470349778553
"5058",0,"41",299,105,12.4244444444444,-1.91433176923077,0.911614328769231,2.35900433986466,97094.8461538462,293,62.1539615384615,75.9997923076923,0,23.9556033272636
"8759",0,"53",293,65,12.1491666666667,0.385605308333333,-3.62785666666667,3.73028094487558,97352.4916666667,-490,88.8137916666667,69.3336833333333,1.476,19.1989291024514
"8310",0,"52",187,65,7.82416666666667,0.0176044875,-3.44265375,3.45439821503469,97704.5,-274,78.125075,16.25,0,48.7322332929122
"585",0,"14",101,85,9.91666666666667,-0.017131,-2.5249881,2.84418152920634,96038.6,-819,58.10004,18.200121,0,4.75164232718321
"9769",0,"55",306,85,12.6513888888889,-3.02609153846154,-2.91051076923077,4.2138084280209,97973.5769230769,-134.399999999994,57.7218076923077,77.0772076923077,5.76,0.242507887257637
"5888",0,"42",196,105,8.02055555555556,-0.881270625,-1.87986,2.19210486456168,97429.125,-325,78.625275,16.25,0,42.232019502106
"8630",0,"53",124,65,8.88,2.96822777777778,-1.88971773333333,3.85961199970457,96134.4444444444,-164,58.2226111111111,0,0,0
"9765",0,"55",302,85,12.4977777777778,-0.543024622076923,1.70371607692308,1.97629945093318,97671.2461538462,-90,76.1762230769231,10.3846153846154,0,0.103401561863802
"936",0,"21",120,45,9.01583333333333,-6.22536333333333,-3.88301333333333,7.36333590889208,96009.1111111111,645,90.0000666666667,100,9,0
"7154",0,"45",169,85,7.78888888888889,0.242374714285714,-1.03837014285714,1.24401597673,97316.4285714286,128,91.1430428571429,28.8571428571429,0,0
"1099",0,"21",307,45,12.7316666666667,0.996027692307692,-0.894603692307692,1.44780663845709,97301.0769230769,-300,78.0432153846154,2.61538461538462,0,1.2480093122133
"3282",0,"31",255,105,10.4233333333333,-1.592809,4.11869,4.41871983405264,96488,214.400000000009,74.38392,0,0,45.6618364764712
"5237",0,"41",260,105,10.6575,1.2835731,-0.10384047,1.4412325822614,96912.49,-360,85.10758,0,0,99.7222513964648
"1596",0,"23",284,45,11.7711111111111,2.94874,-1.51852791666667,3.92013797967062,95230.1666666667,-1069,42.0000833333333,14.5,0,0
"8127",0,"51",194,85,7.94805555555556,-0.8958045,2.457805,2.66216115368165,97417.125,151,91.5000875,5.25,0,27.4762681348516
